11.1, 1909, 2, LTS, V
163, 1819, 2, RS, V
163, 1862, 2, RS, V
163, 1895, 2, FS, V
163, 1902, 2, FS, V
163, 2046, 2, FS, IV
163, 2152, 2, RS, III
163, 2197, 2, RS, III
163, 2230, 2, RS, III
163, 2231, 2, RS, III
163, 2256, 2, FS, III
163, 2259, 2, FS, III
163, 2260, 2, FS, III
163, 2261, 2, FS, III
163, 2609, 3, RS, V
163, 2709, 3, IB, V
163, 2712, 3, IB, V
163, 2826, 3, LTS, IV
163, 2831, 3, RS, III
163, 2905, 3, RS, III
163, 2918, 3, RS, III
163, 2936, 3, RS, III
163, 2969, 3, RS, III
163, 3009, 3, FS, III
163, 3104, 4, RS, VI
163, 3216, 4, RS, VI
163, 3279, 4, RS, VI
163, 3566, 4, FS, IV
163, 3718, 4, RS, III
163.1, 295, 0, RS, V
163.1, 315, 0, RS, V
163.1, 333, 0, RS, V
163.1, 338, 0, RS, V
163.1, 345, 0, RS, V
163.1, 358, 0, FS, V
163.1, 365, 0, FS, V
163.1, 372, 0, FS, V
163.1, 373, 0, FS, V
163.1, 730, 0, FS, III
163.1, 987, 1, RS, VI
163.1, 1076, 1, RS, V
163.1, 1374, 1, RS, III
163.1, 1478, 1, FS, III
163.1, 1801, 2, RS, V
163.1, 1816, 2, RS, V
163.1, 1821, 2, RS, V
163.1, 1832, 2, RS, V
163.1, 1858, 2, RS, V
163.1, 1873, 2, RS, V
163.1, 1874, 2, RS, V
163.1, 1882, 2, FS, V
163.1, 1891, 2, FS, V
163.1, 1899, 2, FS, V
163.1, 1901, 2, FS, V
163.1, 1926, 2, IB, V
163.1, 1941, 2, IB, V
163.1, 1949, 2, IB, V
163.1, 2093, 2, RS, III
163.1, 2195, 2, RS, III
163.1, 2218, 2, RS, III
163.1, 2219, 2, RS, III
163.1, 2229, 2, RS, III
163.1, 2241, 2, FS, III
163.1, 2243, 2, FS, III
163.1, 2284, 3, RS, VI
163.1, 2471, 3, RS, VI
163.1, 2645, 3, FS, V
163.1, 2689, 3, IB, V
163.1, 2884, 3, RS, III
163.1, 2922, 3, RS, III
163.1, 3008, 3, FS, III
163.1, 3034, 3, LTS, III
163.1, 3228, 4, RS, VI
163.1, 3456, 4, IB, V
163.1, 3461, 4, IB, V
163.1, 3468, 4, IB, V
163.1, 3690, 4, RS, III
163.1, 3762, 4, FS, III
163.1, 3785, 4, FS, III
163.2, 277, 0, RS, V
163.2, 279, 0, RS, V
163.2, 312, 0, RS, V
163.2, 323, 0, RS, V
163.2, 325, 0, RS, V
163.2, 326, 0, RS, V
163.2, 336, 0, RS, V
163.2, 346, 0, RS, V
163.2, 377, 0, FS, V
163.2, 406, 0, IB, V
163.2, 639, 0, RS, III
163.2, 708, 0, RS, III
163.2, 1037, 1, RS, V
163.2, 1042, 1, RS, V
163.2, 1170, 1, IB, V
163.2, 1190, 1, IB, V
163.2, 1291, 1, FS, IV
163.2, 1468, 1, RS, III
163.2, 1501, 1, FS, III
163.2, 1886, 2, FS, V
163.2, 1890, 2, FS, V
163.2, 1892, 2, FS, V
163.2, 1896, 2, FS, V
163.2, 1923, 2, IB, V
163.2, 1929, 2, IB, V
163.2, 1930, 2, IB, V
163.2, 2047, 2, FS, IV
163.2, 2133, 2, RS, III
163.2, 2189, 2, RS, III
163.2, 2240, 2, FS, III
163.2, 2322, 3, RS, VI
163.2, 2428, 3, RS, VI
163.2, 2690, 3, IB, V
163.2, 2825, 3, LTS, IV
163.2, 2844, 3, RS, III
163.2, 2988, 3, RS, III
163.2, 2989, 3, RS, III
163.2, 3032, 3, LTS, III
163.2, 3601, 4, RS, III
163.2, 3614, 4, RS, III
163.3, 275, 0, RS, V
163.3, 294, 0, RS, V
163.3, 305, 0, RS, V
163.3, 313, 0, RS, V
163.3, 321, 0, RS, V
163.3, 334, 0, RS, V
163.3, 340, 0, RS, V
163.3, 347, 0, RS, V
163.3, 349, 0, RS, V
163.3, 355, 0, FS, V
163.3, 361, 0, FS, V
163.3, 364, 0, FS, V
163.3, 366, 0, FS, V
163.3, 374, 0, FS, V
163.3, 538, 0, LTS, IV
163.3, 672, 0, RS, III
163.3, 721, 0, FS, III
163.3, 1036, 1, RS, V
163.3, 1041, 1, RS, V
163.3, 1051, 1, RS, V
163.3, 1057, 1, RS, V
163.3, 1071, 1, RS, V
163.3, 1095, 1, RS, V
163.3, 1102, 1, RS, V
163.3, 1111, 1, RS, V
163.3, 1171, 1, IB, V
163.3, 1817, 2, RS, V
163.3, 1836, 2, RS, V
163.3, 1861, 2, RS, V
163.3, 1868, 2, RS, V
163.3, 1871, 2, RS, V
163.3, 1875, 2, RS, V
163.3, 2083, 2, RS, III
163.3, 2117, 2, RS, III
163.3, 2236, 2, RS, III
163.3, 2272, 2, LTS, III
163.3, 2462, 3, RS, VI
163.3, 2632, 3, RS, V
163.3, 2816, 3, LTS, IV
163.3, 2865, 3, RS, III
163.3, 2920, 3, RS, III
163.3, 2984, 3, RS, III
163.3, 3017, 3, FS, III
163.3, 3021, 3, FS, III
163.3, 3022, 3, FS, III
163.3, 3162, 4, RS, VI
163.3, 3246, 4, RS, VI
163.3, 3427, 4, FS, V
163.3, 3428, 4, FS, V
163.3, 3450, 4, IB, V
163.3, 3771, 4, FS, III
163.4, 280, 0, RS, V
163.4, 281, 0, RS, V
163.4, 291, 0, RS, V
163.4, 293, 0, RS, V
163.4, 303, 0, RS, V
163.4, 304, 0, RS, V
163.4, 311, 0, RS, V
163.4, 316, 0, RS, V
163.4, 318, 0, RS, V
163.4, 329, 0, RS, V
163.4, 367, 0, FS, V
163.4, 428, 0, IB, V
163.4, 540, 0, LTS, IV
163.4, 727, 0, FS, III
163.4, 1053, 1, RS, V
163.4, 1068, 1, RS, V
163.4, 1087, 1, RS, V
163.4, 1097, 1, RS, V
163.4, 1285, 1, FS, IV
163.4, 1800, 2, RS, V
163.4, 1807, 2, RS, V
163.4, 1808, 2, RS, V
163.4, 1838, 2, RS, V
163.4, 1843, 2, RS, V
163.4, 1879, 2, FS, V
163.4, 1880, 2, FS, V
163.4, 1894, 2, FS, V
163.4, 1898, 2, FS, V
163.4, 1903, 2, FS, V
163.4, 1925, 2, IB, V
163.4, 2182, 2, RS, III
163.4, 2255, 2, FS, III
163.4, 2279, 2, LTS, III
163.4, 2565, 3, RS, V
163.4, 2685, 3, IB, V
163.4, 2700, 3, IB, V
163.4, 2702, 3, IB, V
163.4, 2817, 3, LTS, IV
163.4, 2903, 3, RS, III
163.4, 2930, 3, RS, III
163.4, 2931, 3, RS, III
163.4, 2970, 3, RS, III
163.4, 3011, 3, FS, III
163.4, 3415, 4, FS, V
163.4, 3459, 4, IB, V
163.4, 3467, 4, IB, V
163.4, 3720, 4, RS, III
163.4, 3726, 4, RS, III
163.4, 3770, 4, FS, III
163.5, 350, 0, RS, V
163.5, 369, 0, FS, V
163.5, 379, 0, FS, V
163.5, 404, 0, IB, V
163.5, 628, 0, RS, III
163.5, 714, 0, RS, III
163.5, 1038, 1, RS, V
163.5, 1043, 1, RS, V
163.5, 1050, 1, RS, V
163.5, 1056, 1, RS, V
163.5, 1065, 1, RS, V
163.5, 1178, 1, IB, V
163.5, 1180, 1, IB, V
163.5, 1799, 2, RS, V
163.5, 1872, 2, RS, V
163.5, 1950, 2, IB, V
163.5, 1953, 2, IB, V
163.5, 2044, 2, FS, IV
163.5, 2051, 2, FS, IV
163.5, 2120, 2, RS, III
163.5, 2156, 2, RS, III
163.5, 2169, 2, RS, III
163.5, 2263, 2, FS, III
163.5, 2269, 2, LTS, III
163.5, 2517, 3, RS, VI
163.5, 2638, 3, FS, V
163.5, 2644, 3, FS, V
163.5, 2664, 3, FS, V
163.5, 2681, 3, LTS, V
163.5, 2866, 3, RS, III
163.5, 2887, 3, RS, III
163.5, 2901, 3, RS, III
163.5, 2940, 3, RS, III
163.5, 2948, 3, RS, III
163.5, 2979, 3, RS, III
163.5, 2985, 3, RS, III
163.5, 3002, 3, FS, III
163.5, 3003, 3, FS, III
163.5, 3015, 3, FS, III
163.5, 3026, 3, LTS, III
163.5, 3125, 4, RS, VI
163.5, 3275, 4, RS, VI
163.5, 3567, 4, FS, IV
163.5, 3725, 4, RS, III
163.6, 331, 0, RS, V
163.6, 339, 0, RS, V
163.6, 344, 0, RS, V
163.6, 1070, 1, RS, V
163.6, 1083, 1, RS, V
163.6, 1844, 2, RS, V
163.6, 1855, 2, RS, V
163.6, 1906, 2, FS, V
163.6, 1943, 2, IB, V
163.6, 1945, 2, IB, V
163.6, 2142, 2, RS, III
163.6, 2162, 2, RS, III
163.6, 2196, 2, RS, III
163.6, 2253, 2, FS, III
163.6, 2268, 2, LTS, III
163.6, 2618, 3, RS, V
163.6, 2852, 3, RS, III
163.6, 2868, 3, RS, III
163.6, 2891, 3, RS, III
163.6, 2893, 3, RS, III
163.6, 3000, 3, FS, III
163.6, 3036, 3, LTS, III
163.6, 3471, 4, IB, V
163.6, 3619, 4, RS, III
163.6, 3747, 4, RS, III
163.7, 278, 0, RS, V
163.7, 289, 0, RS, V
163.7, 322, 0, RS, V
163.7, 328, 0, RS, V
163.7, 332, 0, RS, V
163.7, 421, 0, IB, V
163.7, 585, 0, RS, III
163.7, 755, 0, LTS, III
163.7, 1059, 1, RS, V
163.7, 1062, 1, RS, V
163.7, 1066, 1, RS, V
163.7, 1082, 1, RS, V
163.7, 1084, 1, RS, V
163.7, 1094, 1, RS, V
163.7, 1096, 1, RS, V
163.7, 1101, 1, RS, V
163.7, 1168, 1, IB, V
163.7, 1184, 1, IB, V
163.7, 1815, 2, RS, V
163.7, 1849, 2, RS, V
163.7, 1927, 2, IB, V
163.7, 1928, 2, IB, V
163.7, 2109, 2, RS, III
163.7, 2515, 3, RS, VI
163.7, 2992, 3, RS, III
163.7, 3038, 3, LTS, III
163.7, 3086, 4, RS, VI
163.7, 3143, 4, RS, VI
163.7, 3169, 4, RS, VI
163.7, 3399, 4, FS, V
163.7, 3420, 4, FS, V
163.7, 3472, 4, IB, V
163.7, 3623, 4, RS, III
163.7, 3692, 4, RS, III
163.7, 3721, 4, RS, III
163.8, 282, 0, RS, V
163.8, 290, 0, RS, V
163.8, 292, 0, RS, V
163.8, 302, 0, RS, V
163.8, 309, 0, RS, V
163.8, 405, 0, IB, V
163.8, 415, 0, IB, V
163.8, 424, 0, IB, V
163.8, 718, 0, FS, III
163.8, 1033, 1, RS, V
163.8, 1046, 1, RS, V
163.8, 1063, 1, RS, V
163.8, 1069, 1, RS, V
163.8, 1078, 1, RS, V
163.8, 1085, 1, RS, V
163.8, 1090, 1, RS, V
163.8, 1099, 1, RS, V
163.8, 1165, 1, IB, V
163.8, 1187, 1, IB, V
163.8, 1309, 1, RS, III
163.8, 1350, 1, RS, III
163.8, 1351, 1, RS, III
163.8, 1509, 1, LTS, III
163.8, 1812, 2, RS, V
163.8, 1818, 2, RS, V
163.8, 1822, 2, RS, V
163.8, 1839, 2, RS, V
163.8, 1842, 2, RS, V
163.8, 1859, 2, RS, V
163.8, 1860, 2, RS, V
163.8, 1931, 2, IB, V
163.8, 1935, 2, IB, V
163.8, 1951, 2, IB, V
163.8, 2174, 2, RS, III
163.8, 2207, 2, RS, III
163.8, 2275, 2, LTS, III
163.8, 2607, 3, RS, V
163.8, 2648, 3, FS, V
163.8, 2656, 3, FS, V
163.8, 2660, 3, FS, V
163.8, 2687, 3, IB, V
163.8, 2873, 3, RS, III
163.8, 3028, 3, LTS, III
163.8, 3030, 3, LTS, III
163.8, 3033, 3, LTS, III
163.8, 3053, 4, RS, VI
163.8, 3403, 4, FS, V
163.8, 3407, 4, FS, V
163.8, 3419, 4, FS, V
163.8, 3462, 4, IB, V
163.8, 3578, 4, LTS, IV
163.8, 3656, 4, RS, III
163.8, 3780, 4, FS, III
163.9, 306, 0, RS, V
163.9, 307, 0, RS, V
163.9, 671, 0, RS, III
163.9, 1048, 1, RS, V
163.9, 1052, 1, RS, V
163.9, 1058, 1, RS, V
163.9, 1072, 1, RS, V
163.9, 1075, 1, RS, V
163.9, 1080, 1, RS, V
163.9, 1105, 1, RS, V
163.9, 1108, 1, RS, V
163.9, 1188, 1, IB, V
163.9, 1502, 1, FS, III
163.9, 1804, 2, RS, V
163.9, 1823, 2, RS, V
163.9, 1840, 2, RS, V
163.9, 1845, 2, RS, V
163.9, 1853, 2, RS, V
163.9, 1857, 2, RS, V
163.9, 2257, 2, FS, III
163.9, 2658, 3, FS, V
163.9, 2711, 3, IB, V
163.9, 2898, 3, RS, III
163.9, 3037, 3, LTS, III
163.9, 3124, 4, RS, VI
163.9, 3299, 4, FS, VI
163.9, 3400, 4, FS, V
163.9, 3422, 4, FS, V
163.9, 3423, 4, FS, V
163.9, 3475, 4, IB, V
163.9, 3598, 4, RS, III
163.9, 3646, 4, RS, III
163.9, 3673, 4, RS, III
164, 287, 0, RS, V
164, 300, 0, RS, V
164, 317, 0, RS, V
164, 335, 0, RS, V
164, 413, 0, IB, V
164, 427, 0, IB, V
164, 429, 0, IB, V
164, 703, 0, RS, III
164, 1035, 1, RS, V
164, 1100, 1, RS, V
164, 1182, 1, IB, V
164, 1500, 1, FS, III
164, 1847, 2, RS, V
164, 1947, 2, IB, V
164, 2173, 2, RS, III
164, 2327, 3, RS, VI
164, 2466, 3, RS, VI
164, 2570, 3, RS, V
164, 2684, 3, IB, V
164, 2829, 3, RS, III
164, 2843, 3, RS, III
164, 3412, 4, FS, V
164, 3603, 4, RS, III
164, 3607, 4, RS, III
164, 3651, 4, RS, III
164, 3782, 4, FS, III
164, 3786, 4, FS, III
164.1, 273, 0, RS, V
164.1, 298, 0, RS, V
164.1, 337, 0, RS, V
164.1, 425, 0, IB, V
164.1, 642, 0, RS, III
164.1, 735, 0, FS, III
164.1, 1034, 1, RS, V
164.1, 1089, 1, RS, V
164.1, 1114, 1, RS, V
164.1, 1166, 1, IB, V
164.1, 1179, 1, IB, V
164.1, 1416, 1, RS, III
164.1, 1486, 1, FS, III
164.1, 1795, 2, RS, V
164.1, 1825, 2, RS, V
164.1, 1835, 2, RS, V
164.1, 1848, 2, RS, V
164.1, 1864, 2, RS, V
164.1, 1924, 2, IB, V
164.1, 1932, 2, IB, V
164.1, 2084, 2, RS, III
164.1, 2090, 2, RS, III
164.1, 2148, 2, RS, III
164.1, 2161, 2, RS, III
164.1, 2311, 3, RS, VI
164.1, 2653, 3, FS, V
164.1, 2654, 3, FS, V
164.1, 2668, 3, FS, V
164.1, 2669, 3, LTS, V
164.1, 2703, 3, IB, V
164.1, 2801, 3, FS, IV
164.1, 2916, 3, RS, III
164.1, 2953, 3, RS, III
164.1, 3329, 4, RS, V
164.1, 3647, 4, RS, III
164.1, 3724, 4, RS, III
164.1, 3801, 4, LTS, III
164.2, 353, 0, RS, V
164.2, 410, 0, IB, V
164.2, 665, 0, RS, III
164.2, 1061, 1, RS, V
164.2, 1079, 1, RS, V
164.2, 1109, 1, RS, V
164.2, 1110, 1, RS, V
164.2, 1162, 1, IB, V
164.2, 1163, 1, IB, V
164.2, 1169, 1, IB, V
164.2, 1424, 1, RS, III
164.2, 1476, 1, FS, III
164.2, 1833, 2, RS, V
164.2, 1940, 2, IB, V
164.2, 2160, 2, RS, III
164.2, 2164, 2, RS, III
164.2, 2524, 3, FS, VI
164.2, 2701, 3, IB, V
164.2, 2714, 3, IB, V
164.2, 2935, 3, RS, III
164.2, 2939, 3, RS, III
164.2, 3024, 3, FS, III
164.2, 3067, 4, RS, VI
164.2, 3084, 4, RS, VI
164.2, 3103, 4, RS, VI
164.2, 3341, 4, RS, V
164.2, 3398, 4, FS, V
164.2, 3404, 4, FS, V
164.2, 3429, 4, FS, V
164.2, 3455, 4, IB, V
164.2, 3660, 4, RS, III
164.2, 3670, 4, RS, III
164.2, 3736, 4, RS, III
164.2, 3741, 4, RS, III
164.2, 3761, 4, FS, III
164.2, 3767, 4, FS, III
164.3, 301, 0, RS, V
164.3, 320, 0, RS, V
164.3, 414, 0, IB, V
164.3, 530, 0, FS, IV
164.3, 573, 0, RS, III
164.3, 702, 0, RS, III
164.3, 1045, 1, RS, V
164.3, 1047, 1, RS, V
164.3, 1086, 1, RS, V
164.3, 1103, 1, RS, V
164.3, 1118, 1, FS, V
164.3, 1292, 1, FS, IV
164.3, 1492, 1, FS, III
164.3, 1794, 2, RS, V
164.3, 1810, 2, RS, V
164.3, 1920, 2, LTS, V
164.3, 2151, 2, RS, III
164.3, 2154, 2, RS, III
164.3, 2181, 2, RS, III
164.3, 2203, 2, RS, III
164.3, 2349, 3, RS, VI
164.3, 2434, 3, RS, VI
164.3, 2649, 3, FS, V
164.3, 2692, 3, IB, V
164.3, 2694, 3, IB, V
164.3, 2806, 3, FS, IV
164.3, 2888, 3, RS, III
164.3, 2890, 3, RS, III
164.3, 2957, 3, RS, III
164.3, 2976, 3, RS, III
164.3, 2983, 3, RS, III
164.3, 3004, 3, FS, III
164.3, 3019, 3, FS, III
164.3, 3041, 3, LTS, III
164.3, 3227, 4, RS, VI
164.3, 3236, 4, RS, VI
164.3, 3326, 4, RS, V
164.3, 3457, 4, IB, V
164.3, 3463, 4, IB, V
164.3, 3609, 4, RS, III
164.3, 3668, 4, RS, III
164.3, 3676, 4, RS, III
164.3, 3768, 4, FS, III
164.3, 3781, 4, FS, III
164.4, 1054, 1, RS, V
164.4, 1060, 1, RS, V
164.4, 1119, 1, FS, V
164.4, 1121, 1, FS, V
164.4, 1124, 1, FS, V
164.4, 1133, 1, FS, V
164.4, 1141, 1, FS, V
164.4, 1142, 1, FS, V
164.4, 1144, 1, FS, V
164.4, 1146, 1, FS, V
164.4, 1167, 1, IB, V
164.4, 1176, 1, IB, V
164.4, 1183, 1, IB, V
164.4, 1284, 1, FS, IV
164.4, 1311, 1, RS, III
164.4, 1479, 1, FS, III
164.4, 1484, 1, FS, III
164.4, 1487, 1, FS, III
164.4, 1503, 1, FS, III
164.4, 1521, 1, LTS, III
164.4, 1803, 2, RS, V
164.4, 1814, 2, RS, V
164.4, 1831, 2, RS, V
164.4, 1837, 2, RS, V
164.4, 1938, 2, IB, V
164.4, 1939, 2, IB, V
164.4, 1952, 2, IB, V
164.4, 2045, 2, FS, IV
164.4, 2062, 2, LTS, IV
164.4, 2119, 2, RS, III
164.4, 2139, 2, RS, III
164.4, 2368, 3, RS, VI
164.4, 2409, 3, RS, VI
164.4, 2639, 3, FS, V
164.4, 2663, 3, FS, V
164.4, 2705, 3, IB, V
164.4, 2830, 3, RS, III
164.4, 2894, 3, RS, III
164.4, 2927, 3, RS, III
164.4, 3001, 3, FS, III
164.4, 3014, 3, FS, III
164.4, 3074, 4, RS, VI
164.4, 3083, 4, RS, VI
164.4, 3421, 4, FS, V
164.4, 3469, 4, IB, V
164.4, 3628, 4, RS, III
164.4, 3639, 4, RS, III
164.4, 3666, 4, RS, III
164.4, 3714, 4, RS, III
164.4, 3742, 4, RS, III
164.5, 1093, 1, RS, V
164.5, 1104, 1, RS, V
164.5, 1113, 1, RS, V
164.5, 1126, 1, FS, V
164.5, 1127, 1, FS, V
164.5, 1129, 1, FS, V
164.5, 1131, 1, FS, V
164.5, 1136, 1, FS, V
164.5, 1191, 1, IB, V
164.5, 1470, 1, RS, III
164.5, 1477, 1, FS, III
164.5, 1483, 1, FS, III
164.5, 1485, 1, FS, III
164.5, 1813, 2, RS, V
164.5, 1856, 2, RS, V
164.5, 2049, 2, FS, IV
164.5, 2056, 2, LTS, IV
164.5, 2125, 2, RS, III
164.5, 2558, 3, RS, V
164.5, 2650, 3, FS, V
164.5, 2686, 3, IB, V
164.5, 2828, 3, LTS, IV
164.5, 2871, 3, RS, III
164.5, 2904, 3, RS, III
164.5, 2968, 3, RS, III
164.5, 3016, 3, FS, III
164.5, 3408, 4, FS, V
164.5, 3424, 4, FS, V
164.5, 3446, 4, IB, V
164.5, 3564, 4, FS, IV
164.5, 3591, 4, RS, III
164.5, 3620, 4, RS, III
164.5, 3675, 4, RS, III
164.5, 3749, 4, RS, III
164.5, 3753, 4, RS, III
164.5, 3764, 4, FS, III
164.6, 679, 0, RS, III
164.6, 1040, 1, RS, V
164.6, 1044, 1, RS, V
164.6, 1112, 1, RS, V
164.6, 1122, 1, FS, V
164.6, 1123, 1, FS, V
164.6, 1135, 1, FS, V
164.6, 1137, 1, FS, V
164.6, 1139, 1, FS, V
164.6, 1140, 1, FS, V
164.6, 1143, 1, FS, V
164.6, 1172, 1, IB, V
164.6, 1480, 1, FS, III
164.6, 1482, 1, FS, III
164.6, 1489, 1, FS, III
164.6, 1834, 2, RS, V
164.6, 1866, 2, RS, V
164.6, 1948, 2, IB, V
164.6, 2078, 2, RS, III
164.6, 2086, 2, RS, III
164.6, 2220, 2, RS, III
164.6, 2249, 2, FS, III
164.6, 2647, 3, FS, V
164.6, 2652, 3, FS, V
164.6, 2954, 3, RS, III
164.6, 2964, 3, RS, III
164.6, 3058, 4, RS, VI
164.6, 3608, 4, RS, III
164.6, 3627, 4, RS, III
164.7, 520, 0, FS, IV
164.7, 576, 0, RS, III
164.7, 1115, 1, FS, V
164.7, 1116, 1, FS, V
164.7, 1132, 1, FS, V
164.7, 1138, 1, FS, V
164.7, 1177, 1, IB, V
164.7, 1186, 1, IB, V
164.7, 1192, 1, IB, V
164.7, 1494, 1, FS, III
164.7, 1863, 2, RS, V
164.7, 1869, 2, RS, V
164.7, 2066, 2, LTS, IV
164.7, 2183, 2, RS, III
164.7, 2641, 3, FS, V
164.7, 2657, 3, FS, V
164.7, 2943, 3, RS, III
164.7, 2947, 3, RS, III
164.7, 2980, 3, RS, III
164.7, 3012, 3, FS, III
164.7, 3042, 3, LTS, III
164.7, 3110, 4, RS, VI
164.7, 3394, 4, RS, V
164.7, 3465, 4, IB, V
164.7, 3655, 4, RS, III
164.7, 3706, 4, RS, III
164.7, 3784, 4, FS, III
164.8, 201, 0, RS, VI
164.8, 544, 0, LTS, IV
164.8, 583, 0, RS, III
164.8, 1064, 1, RS, V
164.8, 1117, 1, FS, V
164.8, 1125, 1, FS, V
164.8, 1130, 1, FS, V
164.8, 1134, 1, FS, V
164.8, 1189, 1, IB, V
164.8, 1488, 1, FS, III
164.8, 1495, 1, FS, III
164.8, 1824, 2, RS, V
164.8, 1826, 2, RS, V
164.8, 1852, 2, RS, V
164.8, 2072, 2, RS, III
164.8, 2080, 2, RS, III
164.8, 2100, 2, RS, III
164.8, 2206, 2, RS, III
164.8, 2470, 3, RS, VI
164.8, 2683, 3, LTS, V
164.8, 2847, 3, RS, III
164.8, 2952, 3, RS, III
164.8, 3043, 3, LTS, III
164.8, 3201, 4, RS, VI
164.8, 3213, 4, RS, VI
164.8, 3241, 4, RS, VI
164.8, 3410, 4, FS, V
164.8, 3452, 4, IB, V
164.8, 3573, 4, FS, IV
164.8, 3580, 4, LTS, IV
164.8, 3727, 4, RS, III
164.8, 3760, 4, FS, III
164.8, 3766, 4, FS, III
164.8, 3778, 4, FS, III
164.9, 598, 0, RS, III
164.9, 699, 0, RS, III
164.9, 728, 0, FS, III
164.9, 1091, 1, RS, V
164.9, 1120, 1, FS, V
164.9, 1128, 1, FS, V
164.9, 1173, 1, IB, V
164.9, 1185, 1, IB, V
164.9, 1513, 1, LTS, III
164.9, 1828, 2, RS, V
164.9, 1854, 2, RS, V
164.9, 1865, 2, RS, V
164.9, 2179, 2, RS, III
164.9, 2572, 3, RS, V
164.9, 2643, 3, FS, V
164.9, 2706, 3, IB, V
164.9, 2802, 3, FS, IV
164.9, 3035, 3, LTS, III
164.9, 3380, 4, RS, V
164.9, 3425, 4, FS, V
164.9, 3453, 4, IB, V
164.9, 3464, 4, IB, V
164.9, 3743, 4, RS, III
164.9, 3763, 4, FS, III
165, 402, 0, IB, V
165, 660, 0, RS, III
165, 722, 0, FS, III
165, 723, 0, FS, III
165, 743, 0, LTS, III
165, 1145, 1, FS, V
165, 1174, 1, IB, V
165, 1181, 1, IB, V
165, 1289, 1, FS, IV
165, 1490, 1, FS, III
165, 1505, 1, LTS, III
165, 1806, 2, RS, V
165, 2087, 2, RS, III
165, 2103, 2, RS, III
165, 2141, 2, RS, III
165, 2233, 2, RS, III
165, 2662, 3, FS, V
165, 2812, 3, FS, IV
165, 2876, 3, RS, III
165, 3006, 3, FS, III
165, 3007, 3, FS, III
165, 3323, 4, RS, V
165, 3366, 4, RS, V
165, 3474, 4, IB, V
165, 3595, 4, RS, III
165, 3624, 4, RS, III
165, 3751, 4, RS, III
165, 3773, 4, FS, III
165, 3774, 4, FS, III
165, 3792, 4, LTS, III
165, 3803, 4, LTS, III
165.1, 719, 0, FS, III
165.1, 1797, 2, RS, V
165.1, 1830, 2, RS, V
165.1, 1850, 2, RS, V
165.1, 2188, 2, RS, III
165.1, 2234, 2, RS, III
165.1, 2245, 2, FS, III
165.1, 2642, 3, FS, V
165.1, 2651, 3, FS, V
165.1, 2699, 3, IB, V
165.1, 2926, 3, RS, III
165.1, 2938, 3, RS, III
165.1, 2998, 3, FS, III
165.1, 3093, 4, RS, VI
165.1, 3153, 4, RS, VI
165.1, 3413, 4, FS, V
165.1, 3460, 4, IB, V
165.1, 3583, 4, LTS, IV
165.1, 3633, 4, RS, III
165.2, 363, 0, FS, V
165.2, 564, 0, RS, III
165.2, 678, 0, RS, III
165.2, 729, 0, FS, III
165.2, 733, 0, FS, III
165.2, 740, 0, FS, III
165.2, 1809, 2, RS, V
165.2, 1883, 2, FS, V
165.2, 1936, 2, IB, V
165.2, 2098, 2, RS, III
165.2, 2155, 2, RS, III
165.2, 2248, 2, FS, III
165.2, 2343, 3, RS, VI
165.2, 2646, 3, FS, V
165.2, 2666, 3, FS, V
165.2, 2688, 3, IB, V
165.2, 2696, 3, IB, V
165.2, 2999, 3, FS, III
165.2, 3018, 3, FS, III
165.2, 3023, 3, FS, III
165.2, 3202, 4, RS, VI
165.2, 3405, 4, FS, V
165.2, 3409, 4, FS, V
165.2, 3417, 4, FS, V
165.2, 3418, 4, FS, V
165.2, 3574, 4, FS, IV
165.2, 3587, 4, LTS, IV
165.2, 3691, 4, RS, III
165.2, 3772, 4, FS, III
165.2, 3790, 4, LTS, III
165.2, 3797, 4, LTS, III
165.3, 357, 0, FS, V
165.3, 542, 0, LTS, IV
165.3, 726, 0, FS, III
165.3, 737, 0, FS, III
165.3, 1280, 1, FS, IV
165.3, 1497, 1, FS, III
165.3, 1841, 2, RS, V
165.3, 1885, 2, FS, V
165.3, 2071, 2, RS, III
165.3, 2110, 2, RS, III
165.3, 2153, 2, RS, III
165.3, 2242, 2, FS, III
165.3, 2353, 3, RS, VI
165.3, 2630, 3, RS, V
165.3, 2808, 3, FS, IV
165.3, 3005, 3, FS, III
165.3, 3010, 3, FS, III
165.3, 3020, 3, FS, III
165.3, 3364, 4, RS, V
165.3, 3416, 4, FS, V
165.3, 3470, 4, IB, V
165.3, 3581, 4, LTS, IV
165.3, 3644, 4, RS, III
165.3, 3717, 4, RS, III
165.3, 3737, 4, RS, III
165.3, 3746, 4, RS, III
165.3, 3759, 4, FS, III
165.3, 3783, 4, FS, III
165.3, 3794, 4, LTS, III
165.3, 3795, 4, LTS, III
165.4, 716, 0, FS, III
165.4, 738, 0, FS, III
165.4, 739, 0, FS, III
165.4, 1301, 1, LTS, IV
165.4, 1376, 1, RS, III
165.4, 1514, 1, LTS, III
165.4, 1888, 2, FS, V
165.4, 2252, 2, FS, III
165.4, 2254, 2, FS, III
165.4, 2262, 2, FS, III
165.4, 2560, 3, RS, V
165.4, 2661, 3, FS, V
165.4, 2704, 3, IB, V
165.4, 2841, 3, RS, III
165.4, 2869, 3, RS, III
165.4, 3025, 3, FS, III
165.4, 3078, 4, RS, VI
165.4, 3164, 4, RS, VI
165.4, 3401, 4, FS, V
165.4, 3426, 4, FS, V
